,2022-05-02 00:00:00,2022-05-03 00:00:00,2022-05-04 00:00:00,2022-05-05 00:00:00,2022-05-06 00:00:00,2022-05-09 00:00:00,2022-05-10 00:00:00,2022-05-11 00:00:00,2022-05-12 00:00:00,2022-05-13 00:00:00,2022-05-16 00:00:00,2022-05-17 00:00:00,2022-05-18 00:00:00,2022-05-19 00:00:00,2022-05-20 00:00:00,2022-05-23 00:00:00,2022-05-24 00:00:00,2022-05-25 00:00:00,2022-05-26 00:00:00,2022-05-27 00:00:00,2022-05-31 00:00:00,2022-06-01 00:00:00,2022-06-02 00:00:00,2022-06-03 00:00:00,2022-06-06 00:00:00,2022-06-07 00:00:00,2022-06-08 00:00:00,2022-06-09 00:00:00,2022-06-10 00:00:00,2022-06-13 00:00:00,2022-06-14 00:00:00,2022-06-15 00:00:00,2022-06-16 00:00:00,2022-06-17 00:00:00,2022-06-21 00:00:00,2022-06-22 00:00:00,2022-06-23 00:00:00,2022-06-24 00:00:00,2022-06-27 00:00:00,2022-06-28 00:00:00,2022-06-29 00:00:00,2022-06-30 00:00:00,2022-07-01 00:00:00,2022-07-05 00:00:00,2022-07-06 00:00:00,2022-07-07 00:00:00,2022-07-08 00:00:00,2022-07-11 00:00:00,2022-07-12 00:00:00,2022-07-13 00:00:00,2022-07-14 00:00:00,2022-07-15 00:00:00,2022-07-18 00:00:00,2022-07-19 00:00:00,2022-07-20 00:00:00,2022-07-21 00:00:00,2022-07-22 00:00:00,2022-07-25 00:00:00,2022-07-26 00:00:00,2022-07-27 00:00:00,2022-07-28 00:00:00,2022-07-29 00:00:00,2022-08-01 00:00:00,2022-08-02 00:00:00,2022-08-03 00:00:00,2022-08-04 00:00:00,2022-08-05 00:00:00,2022-08-08 00:00:00,2022-08-09 00:00:00,2022-08-10 00:00:00,2022-08-11 00:00:00,2022-08-12 00:00:00,2022-08-15 00:00:00,2022-08-16 00:00:00,2022-08-17 00:00:00,2022-08-18 00:00:00,2022-08-19 00:00:00,2022-08-22 00:00:00,2022-08-23 00:00:00,2022-08-24 00:00:00,2022-08-25 00:00:00,2022-08-26 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-08-31 00:00:00,2022-09-01 00:00:00,2022-09-02 00:00:00,2022-09-06 00:00:00,2022-09-07 00:00:00,2022-09-08 00:00:00,2022-09-09 00:00:00,2022-09-12 00:00:00,2022-09-13 00:00:00,2022-09-14 00:00:00,2022-09-15 00:00:00,2022-09-16 00:00:00,2022-09-19 00:00:00,2022-09-20 00:00:00,2022-09-21 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-26 00:00:00,2022-09-27 00:00:00,2022-09-28 00:00:00,2022-09-29 00:00:00,2022-09-30 00:00:00,2022-10-03 00:00:00,2022-10-04 00:00:00,2022-10-05 00:00:00,2022-10-06 00:00:00,2022-10-07 00:00:00,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-10-12 00:00:00,2022-10-13 00:00:00,2022-10-14 00:00:00,2022-10-17 00:00:00,2022-10-18 00:00:00,2022-10-19 00:00:00,2022-10-20 00:00:00,2022-10-21 00:00:00,2022-10-24 00:00:00,2022-10-25 00:00:00,2022-10-26 00:00:00,2022-10-27 00:00:00,2022-10-28 00:00:00,2022-10-31 00:00:00,2022-11-01 00:00:00,2022-11-02 00:00:00,2022-11-03 00:00:00,2022-11-04 00:00:00,2022-11-07 00:00:00,2022-11-08 00:00:00,2022-11-09 00:00:00,marketcap,minutes,company,ticker,sector
0,145.91000366210938,148.0800018310547,154.22999572753906,149.4600067138672,149.52999877929688,152.3800048828125,149.1199951171875,146.41000366210938,149.58999633789062,149.3000030517578,150.5,152.33999633789062,148.92999267578125,146.9600067138672,143.8300018310547,144.3800048828125,145.75,145.7899932861328,147.0399932861328,149.50999450683594,149.2899932861328,146.4199981689453,148.17999267578125,145.97000122070312,146.2100067138672,146.8699951171875,145.4199981689453,144.17999267578125,137.64999389648438,136.3699951171875,135.25,134.3300018310547,130.94000244140625,129.83999633789062,130.00999450683594,130.39999389648438,130.14999389648438,134.3300018310547,132.8000030517578,130.3300018310547,129.77000427246094,129.41000366210938,128.49000549316406,129.2100067138672,129.83999633789062,130.0500030517578,128.72000122070312,129.00999450683594,130.1999969482422,128.3699951171875,128.30999755859375,130.1300048828125,128.91000366210938,132.1300048828125,133.00999450683594,133.9499969482422,134.1199951171875,134.1199951171875,140.75,138.86000061035156,140.3699951171875,143.24000549316406,143.36000061035156,141.75,143.49000549316406,148.1199951171875,147.41000366210938,148.47999572753906,147.83999633789062,149.3800048828125,149.66000366210938,152.24000549316406,151.42999267578125,150.25999450683594,147.42999267578125,146.67999267578125,145.1999969482422,141.58999633789062,141.75,141.0399932861328,142.75999450683594,129.13999938964844,126.44000244140625,124.86000061035156,124.3499984741211,125.62999725341797,121.6500015258789,116.5999984741211,120.55000305175781,119.2699966430664,123.0999984741211,124.25,120.47000122070312,117.52999877929688,116.41999816894531,116.61000061035156,116.63999938964844,116.5199966430664,114.80999755859375,114.13999938964844,112.98999786376953,113.0,112.41000366210938,114.27999877929688,112.30000305175781,110.5,113.22000122070312,115.62000274658203,115.16999816894531,111.12000274658203,107.5199966430664,108.45999908447266,108.83999633789062,108.94999694824219,114.26000213623047,113.62999725341797,113.86000061035156,115.94999694824219,114.19999694824219,113.11000061035156,116.80999755859375,118.37999725341797,118.5,122.69999694824219,122.80000305175781,126.5999984741211,125.79000091552734,125.30000305175781,122.86000061035156,122.8499984741211,124.83999633789062,124.68000030517578,125.3499984741211,124.57499694824219,68.783B,09:00,3M,MMM,Industrials
1,59.31999969482422,59.099998474121094,61.63999938964844,58.93000030517578,59.400001525878906,59.790000915527344,58.959999084472656,57.369998931884766,59.060001373291016,60.0099983215332,58.97999954223633,60.349998474121094,57.77000045776367,58.45000076293945,57.77000045776367,58.369998931884766,58.349998474121094,58.540000915527344,59.630001068115234,61.220001220703125,60.119998931884766,60.439998626708984,61.15999984741211,60.84000015258789,61.869998931884766,61.79999923706055,61.09000015258789,60.810001373291016,58.060001373291016,56.09000015258789,55.63999938964844,56.040000915527344,53.59000015258789,53.11000061035156,52.88999938964844,53.060001373291016,54.130001068115234,55.81999969482422,55.849998474121094,55.18000030517578,54.79999923706055,54.68000030517578,56.029998779296875,57.38999938964844,57.959999084472656,59.61000061035156,56.970001220703125,56.689998626708984,56.13999938964844,55.4900016784668,54.130001068115234,56.650001525878906,55.459999084472656,57.5099983215332,57.880001068115234,58.95000076293945,59.0,58.91999816894531,59.040000915527344,60.540000915527344,60.9900016784668,63.27000045776367,61.93000030517578,60.470001220703125,61.47999954223633,61.290000915527344,60.599998474121094,61.5,60.29999923706055,61.70000076293945,62.41999816894531,63.869998931884766,64.08000183105469,64.33000183105469,64.20999908447266,64.11000061035156,62.630001068115234,61.290000915527344,60.75,60.959999084472656,61.119998931884766,58.43000030517578,57.70000076293945,57.439998626708984,56.45000076293945,56.41999816894531,56.27000045776367,55.88999938964844,57.209999084472656,56.849998474121094,56.290000915527344,56.16999816894531,54.18000030517578,52.27000045776367,52.91999816894531,51.720001220703125,52.59000015258789,51.220001220703125,51.060001373291016,50.52000045776367,49.83000183105469,49.40999984741211,49.33000183105469,50.45000076293945,48.72999954223633,48.58000183105469,50.630001068115234,52.36000061035156,51.5,50.779998779296875,49.5,49.58000183105469,49.310001373291016,49.130001068115234,48.86000061035156,49.040000915527344,51.61000061035156,51.7599983215332,50.77000045776367,48.7599983215332,50.130001068115234,50.79999923706055,52.099998474121094,51.95000076293945,51.900001525878906,54.380001068115234,54.779998779296875,54.599998474121094,53.70000076293945,54.369998931884766,55.97999954223633,56.90999984741211,55.970001220703125,55.650001525878906,8.482B,09:00,A. O. Smith,AOS,Industrials
2,112.83000183105469,112.43000030517578,115.69999694824219,113.01000213623047,112.2699966430664,107.38999938964844,106.75,105.83999633789062,107.97000122070312,109.87999725341797,109.70999908447266,114.54000091552734,112.73999786376953,112.44000244140625,113.23999786376953,115.02999877929688,113.7699966430664,113.19000244140625,114.87000274658203,116.69000244140625,117.45999908447266,115.08000183105469,117.51000213623047,116.56999969482422,116.41999816894531,116.87999725341797,114.69000244140625,112.70999908447266,109.62999725341797,105.91000366210938,102.94000244140625,104.80000305175781,102.06999969482422,102.52999877929688,104.41000366210938,105.44000244140625,106.20999908447266,109.44999694824219,109.08000183105469,106.97000122070312,109.0999984741211,108.6500015258789,110.22000122070312,109.30000305175781,108.69000244140625,109.48999786376953,109.26000213623047,108.88999938964844,108.30000305175781,106.20999908447266,105.70999908447266,108.81999969482422,107.0199966430664,109.93000030517578,108.2300033569336,110.69000244140625,109.19999694824219,108.5,109.08999633789062,109.98999786376953,110.36000061035156,108.83999633789062,109.5199966430664,108.63999938964844,109.61000061035156,109.72000122070312,109.25,109.0,107.91000366210938,110.2699966430664,110.48999786376953,111.4800033569336,111.9000015258789,112.02999877929688,110.55000305175781,109.95999908447266,110.05999755859375,107.44999694824219,106.01000213623047,105.44000244140625,105.88999938964844,101.9000015258789,101.83999633789062,102.19999694824219,102.6500015258789,104.83999633789062,102.5,102.70999908447266,104.69999694824219,106.98999786376953,108.4800033569336,109.29000091552734,105.83999633789062,105.77999877929688,105.05999755859375,104.0,104.08999633789062,102.30999755859375,100.6500015258789,101.06999969482422,100.68000030517578,99.83999633789062,98.33000183105469,98.72000122070312,98.29000091552734,96.76000213623047,99.5199966430664,103.08000183105469,103.37999725341797,102.44999694824219,101.79000091552734,101.12999725341797,101.75,100.08000183105469,102.47000122070312,100.91000366210938,103.5199966430664,104.9800033569336,98.11000061035156,95.20999908447266,95.05999755859375,98.29000091552734,97.94999694824219,98.41999816894531,96.93000030517578,99.48999786376953,98.94000244140625,99.30999755859375,98.04000091552734,96.44999694824219,98.06999969482422,99.5,99.63999938964844,100.31999969482422,174.13B,09:00,Abbott,ABT,Health Care
3,147.8699951171875,149.60000610351562,151.58999633789062,152.17999267578125,152.8300018310547,150.9600067138672,152.08999633789062,151.9600067138672,154.2899932861328,153.5,155.47000122070312,154.77999877929688,152.42999267578125,151.72000122070312,151.00999450683594,148.02999877929688,149.11000061035156,151.9600067138672,150.57000732421875,150.0,147.3699951171875,146.02000427246094,146.75,147.1699981689453,146.52999877929688,149.13999938964844,149.25,145.42999267578125,143.1999969482422,139.4199981689453,137.6199951171875,138.08999633789062,139.14999389648438,138.27999877929688,143.47000122070312,147.55999755859375,149.4499969482422,152.33999633789062,153.13999938964844,152.49000549316406,154.13999938964844,153.16000366210938,153.8000030517578,153.92999267578125,152.52999877929688,152.0,152.85000610351562,153.22999572753906,152.4600067138672,152.14999389648438,150.44000244140625,153.6199951171875,149.57000732421875,149.74000549316406,147.69000244140625,147.75,148.47000122070312,150.22000122070312,150.8699951171875,151.14999389648438,149.75,143.50999450683594,140.22000122070312,140.38999938964844,141.1999969482422,138.9199981689453,138.0399932861328,140.33999633789062,140.25,140.94000244140625,142.0800018310547,142.60000610351562,142.2899932861328,142.5500030517578,141.44000244140625,141.2899932861328,141.85000610351562,140.33999633789062,139.02000427246094,137.91000366210938,139.3300018310547,136.35000610351562,135.7100067138672,135.5500030517578,134.4600067138672,138.4499969482422,136.27999877929688,137.58999633789062,138.7100067138672,140.52000427246094,141.4199981689453,142.24000549316406,138.52999877929688,139.5500030517578,142.50999450683594,144.05999755859375,142.66000366210938,141.77000427246094,140.30999755859375,143.00999450683594,143.05999755859375,141.2100067138672,141.72000122070312,144.60000610351562,142.72000122070312,134.2100067138672,138.32000732421875,141.99000549316406,143.3300018310547,140.2899932861328,138.75999450683594,138.30999755859375,141.50999450683594,139.97999572753906,142.9199981689453,142.94000244140625,144.41000366210938,144.60000610351562,143.1300048828125,142.92999267578125,147.05999755859375,150.88999938964844,149.82000732421875,152.50999450683594,153.5,147.61000061035156,146.39999389648438,146.91000366210938,144.52000427246094,144.4199981689453,145.27999877929688,148.10000610351562,148.52999877929688,150.22500610351562,263.663B,09:00,AbbVie,ABBV,Health Care
4,285.7099914550781,285.8699951171875,295.2099914550781,272.25,257.5400085449219,234.10000610351562,237.6300048828125,233.49000549316406,234.35000610351562,254.16000366210938,253.7899932861328,258.2300109863281,240.4600067138672,238.64999389648438,235.75,249.22000122070312,249.19000244140625,254.2899932861328,260.9700012207031,266.3399963378906,263.70001220703125,255.36000061035156,269.6300048828125,262.25,260.1000061035156,268.2300109863281,265.3599853515625,257.1099853515625,250.42999267578125,240.57000732421875,229.66000366210938,232.35000610351562,224.72999572753906,229.7899932861328,232.27000427246094,236.3000030517578,248.6199951171875,255.32000732421875,254.77999877929688,249.0800018310547,256.489990234375,247.50999450683594,254.55999755859375,256.6600036621094,253.3300018310547,267.32000732421875,267.0,262.07000732421875,256.260009765625,256.94000244140625,258.8800048828125,268.2300109863281,263.0400085449219,269.3500061035156,276.1600036621094,284.80999755859375,281.70001220703125,280.44000244140625,278.510009765625,285.17999267578125,292.20001220703125,293.010009765625,291.8999938964844,293.6300048828125,301.4599914550781,292.239990234375,291.5,293.7699890136719,281.7099914550781,293.3399963378906,290.92999267578125,293.5899963378906,295.05999755859375,291.1199951171875,281.82000732421875,278.17999267578125,270.67999267578125,261.3500061035156,262.2300109863281,268.0400085449219,274.45001220703125,258.1199951171875,256.9800109863281,258.6499938964844,259.2799987792969,259.5299987792969,261.239990234375,263.8900146484375,268.17999267578125,275.57000732421875,282.2799987792969,279.1600036621094,266.3900146484375,264.3299865722656,263.7200012207031,258.6700134277344,257.8699951171875,258.989990234375,252.80999755859375,247.25999450683594,245.52999877929688,242.49000549316406,244.39999389648438,250.0500030517578,248.9600067138672,245.66000366210938,255.14999389648438,264.010009765625,264.260009765625,267.2099914550781,257.0899963378906,247.02999877929688,243.13999938964844,242.77000427246094,258.0799865722656,249.27999877929688,257.8699951171875,259.1700134277344,253.24000549316406,252.50999450683594,256.2200012207031,260.2799987792969,264.2900085449219,268.25,267.5799865722656,258.05999755859375,252.0800018310547,377.82000732421875,373.510009765625,373.6300048828125,373.989990234375,373.2900085449219,374.0,373.8800048828125,16.864B,09:00,Abiomed,ABMD,Health Care
5,304.6000061035156,304.82000732421875,314.8599853515625,298.70001220703125,295.739990234375,287.489990234375,287.5899963378906,280.94000244140625,281.2099914550781,286.7699890136719,286.1700134277344,291.07000732421875,274.1600036621094,273.6099853515625,276.6499938964844,283.3900146484375,279.30999755859375,279.6400146484375,291.54998779296875,304.1499938964844,298.4599914550781,298.6499938964844,306.6199951171875,304.95001220703125,304.7300109863281,306.5299987792969,302.6400146484375,295.42999267578125,286.010009765625,276.5,275.1199951171875,281.19000244140625,270.8999938964844,275.3800048828125,282.7300109863281,286.3999938964844,285.8299865722656,299.3699951171875,292.6199951171875,283.79998779296875,279.80999755859375,277.6499938964844,280.6499938964844,275.1700134277344,275.94000244140625,279.3999938964844,279.07000732421875,274.8699951171875,273.6700134277344,272.1700134277344,268.6700134277344,271.5199890136719,268.6499938964844,280.0400085449219,281.6600036621094,288.010009765625,288.010009765625,289.2900085449219,285.17999267578125,297.5299987792969,303.67999267578125,306.260009765625,304.739990234375,302.4800109863281,308.1700134277344,310.6099853515625,309.3500061035156,310.3299865722656,309.7900085449219,316.4800109863281,314.4200134277344,320.44000244140625,320.3299865722656,320.7799987792969,318.45001220703125,319.4599914550781,315.2900085449219,310.0,306.70001220703125,306.260009765625,309.7699890136719,298.1300048828125,295.1400146484375,292.5,288.4599914550781,288.7900085449219,284.07000732421875,283.4599914550781,286.760009765625,287.9599914550781,290.54998779296875,295.260009765625,281.5199890136719,278.5299987792969,273.8599853515625,272.67999267578125,274.9800109863281,270.239990234375,265.4200134277344,262.32000732421875,259.9800109863281,257.5400085449219,256.3399963378906,261.92999267578125,258.2699890136719,257.29998779296875,264.8900146484375,274.30999755859375,274.3399963378906,269.4700012207031,259.7099914550781,257.8500061035156,252.97999572753906,250.07000732421875,257.4599914550781,252.72000122070312,262.2200012207031,264.04998779296875,264.05999755859375,261.7799987792969,269.57000732421875,275.30999755859375,280.6099853515625,279.8699951171875,278.8399963378906,287.7799987792969,283.8999938964844,281.4700012207031,272.45001220703125,256.8800048828125,261.1600036621094,269.07000732421875,269.0299987792969,268.1400146484375,168.545B,09:00,Accenture,ACN,Information Technology
6,78.05999755859375,78.77999877929688,79.23999786376953,78.76000213623047,77.83999633789062,77.16999816894531,76.91999816894531,77.47000122070312,77.37999725341797,77.73999786376953,78.0,78.54000091552734,77.91999816894531,77.73999786376953,77.4000015258789,77.19999694824219,77.02999877929688,77.70999908447266,77.98999786376953,78.19999694824219,77.87999725341797,77.41000366210938,78.2300033569336,77.88999938964844,77.79000091552734,78.02999877929688,77.62999725341797,76.77999877929688,76.4800033569336,74.76000213623047,74.63999938964844,75.3499984741211,73.93000030517578,74.70999908447266,76.05000305175781,75.69999694824219,76.48999786376953,77.94000244140625,78.01000213623047,77.16000366210938,77.95999908447266,77.86000061035156,78.56999969482422,78.87000274658203,78.37000274658203,78.61000061035156,78.12999725341797,77.79000091552734,76.54000091552734,75.95999908447266,76.23999786376953,77.38999938964844,76.98999786376953,78.62999725341797,79.30000305175781,79.48999786376953,79.2300033569336,79.6500015258789,79.45999908447266,79.79000091552734,79.51000213623047,79.94999694824219,80.08000183105469,79.31999969482422,80.58999633789062,80.66000366210938,80.48999786376953,81.0,80.58999633789062,80.91000366210938,80.51000213623047,80.79000091552734,80.7300033569336,80.91999816894531,80.52999877929688,80.44000244140625,80.2699966430664,79.76000213623047,79.33999633789062,79.27999877929688,79.06999969482422,78.62999725341797,78.75,78.62000274658203,78.48999786376953,78.55000305175781,77.52999877929688,76.83999633789062,77.72000122070312,77.38999938964844,78.51000213623047,78.12999725341797,76.76000213623047,76.5999984741211,76.83000183105469,76.0199966430664,75.94000244140625,75.04000091552734,75.31999969482422,77.02999877929688,74.94999694824219,74.33000183105469,74.86000061035156,75.38999938964844,74.87000274658203,74.33999633789062,74.36000061035156,75.0,74.11000061035156,73.83000183105469,73.3499984741211,73.75,73.55000305175781,73.5,73.12000274658203,72.12999725341797,71.76000213623047,72.26000213623047,72.20999908447266,73.30999755859375,72.70999908447266,72.51000213623047,72.5,72.4800033569336,72.5,72.8499984741211,72.80000305175781,73.30999755859375,72.66000366210938,71.9000015258789,71.95999908447266,71.0999984741211,72.0,72.05999755859375,56.029B,09:00,Activision Blizzard,ATVI,Communication Services
7,89.30999755859375,89.76000213623047,91.1500015258789,89.41000366210938,89.7300033569336,84.36000061035156,84.97000122070312,84.36000061035156,84.44000244140625,85.38999938964844,87.18000030517578,88.62999725341797,84.54000091552734,83.86000061035156,84.0,86.56999969482422,87.76000213623047,88.7699966430664,88.30999755859375,88.93000030517578,90.81999969482422,86.66999816894531,89.27999877929688,87.91000366210938,88.41000366210938,89.5199966430664,88.61000061035156,85.9800033569336,84.68000030517578,82.01000213623047,82.66999816894531,82.27999877929688,79.02999877929688,77.30999755859375,79.4000015258789,77.43000030517578,71.75,74.5199966430664,76.04000091552734,75.98999786376953,77.23999786376953,77.5999984741211,76.41000366210938,72.37999725341797,72.22000122070312,74.4000015258789,73.33999633789062,72.62999725341797,72.8499984741211,72.69000244140625,71.69999694824219,72.0,72.55000305175781,73.83000183105469,74.56999969482422,74.0199966430664,73.83999633789062,75.62000274658203,78.91999816894531,80.44999694824219,79.3499984741211,82.7699966430664,84.26000213623047,82.79000091552734,82.25,82.0199966430664,82.76000213623047,82.48999786376953,82.86000061035156,83.5999984741211,84.13999938964844,86.5999984741211,86.12999725341797,86.58000183105469,86.3499984741211,87.62000274658203,87.2300033569336,86.54000091552734,88.05000305175781,88.63999938964844,90.91000366210938,89.55999755859375,90.76000213623047,87.56999969482422,87.88999938964844,87.58000183105469,87.61000061035156,85.69999694824219,87.2300033569336,90.29000091552734,91.47000122070312,88.20999908447266,86.3499984741211,86.16999816894531,85.26000213623047,84.7699966430664,87.33000183105469,86.75,86.0,86.06999969482422,81.6500015258789,81.51000213623047,80.81999969482422,82.91000366210938,80.61000061035156,80.44999694824219,83.02999877929688,85.69999694824219,86.2699966430664,85.75,85.44000244140625,86.61000061035156,86.30000305175781,86.02999877929688,88.83999633789062,83.37999725341797,85.76000213623047,87.7699966430664,88.3499984741211,88.33000183105469,89.69000244140625,89.27999877929688,91.13999938964844,93.58999633789062,94.12999725341797,94.87999725341797,96.9800033569336,97.52999877929688,95.80000305175781,96.27999877929688,95.19000244140625,95.5999984741211,96.38999938964844,94.4800033569336,51.61B,09:00,ADM,ADM,Consumer Staples
8,407.2900085449219,407.5799865722656,423.3500061035156,400.510009765625,391.010009765625,376.9100036621094,393.0299987792969,379.3299865722656,388.489990234375,405.45001220703125,402.8599853515625,409.6499938964844,397.8800048828125,394.3800048828125,399.0899963378906,406.760009765625,398.4100036621094,402.5,408.6000061035156,428.2200012207031,416.4800109863281,418.1600036621094,441.2799987792969,429.760009765625,429.4599914550781,433.4200134277344,428.8399963378906,426.4200134277344,393.8399963378906,371.6499938964844,370.82000732421875,376.9200134277344,365.0799865722656,360.7900085449219,362.989990234375,365.3299865722656,376.6400146484375,387.7200012207031,381.07000732421875,365.6300048828125,368.5,366.05999755859375,368.4800109863281,376.489990234375,382.8299865722656,390.8900146484375,389.44000244140625,384.1600036621094,375.5400085449219,371.94000244140625,372.9599914550781,379.8599853515625,375.2300109863281,387.8299865722656,401.489990234375,408.9100036621094,401.8999938964844,391.9599914550781,379.260009765625,392.7799987792969,403.5,410.1199951171875,411.0899963378906,409.9599914550781,424.5400085449219,430.5899963378906,433.42999267578125,434.3399963378906,426.57000732421875,438.3999938964844,434.8900146484375,445.6700134277344,451.0199890136719,447.55999755859375,437.82000732421875,439.0299987792969,425.05999755859375,411.3500061035156,410.4100036621094,405.6499938964844,403.92999267578125,381.0199890136719,375.260009765625,375.07000732421875,373.44000244140625,370.5299987792969,368.1400146484375,368.29998779296875,379.7200012207031,383.6300048828125,394.7799987792969,396.3599853515625,368.3900146484375,371.5199890136719,309.1300048828125,299.5,296.05999755859375,291.05999755859375,286.29998779296875,287.05999755859375,284.55999755859375,276.9599914550781,277.57000732421875,281.3999938964844,278.25,275.20001220703125,285.239990234375,294.9700012207031,297.3800048828125,298.4100036621094,288.7699890136719,285.7200012207031,284.8299865722656,286.1499938964844,294.739990234375,287.94000244140625,293.5,292.9800109863281,299.8299865722656,302.3800048828125,306.3699951171875,316.2200012207031,323.7900085449219,320.4800109863281,318.6499938964844,325.67999267578125,318.5,316.0199890136719,301.2200012207031,285.92999267578125,285.75,299.5400085449219,302.1700134277344,301.5775146484375,142.236B,09:00,Adobe Inc.,ADBE,Information Technology
9,219.32000732421875,221.5399932861328,228.8800048828125,218.55999755859375,216.94000244140625,209.7899932861328,212.33999633789062,208.52999877929688,207.47999572753906,208.7899932861328,208.60000610351562,214.9600067138672,208.5,206.85000610351562,208.63999938964844,212.9600067138672,212.72999572753906,213.89999389648438,218.27999877929688,224.66000366210938,222.94000244140625,219.32000732421875,223.7100067138672,220.67999267578125,219.50999450683594,222.27999877929688,219.99000549316406,215.6999969482422,211.6199951171875,204.75999450683594,204.1300048828125,207.14999389648438,199.94000244140625,200.27999877929688,206.83999633789062,207.39999389648438,210.5800018310547,218.7899932861328,218.30999755859375,214.05999755859375,212.19000244140625,210.0399932861328,213.22999572753906,212.47999572753906,217.25999450683594,216.52000427246094,217.27000427246094,214.88999938964844,212.2899932861328,211.07000732421875,211.1999969482422,214.1300048828125,211.30999755859375,218.9499969482422,216.0500030517578,218.08999633789062,220.33999633789062,218.3800048828125,217.91000366210938,234.0399932861328,239.47999572753906,241.1199951171875,241.32000732421875,240.6199951171875,244.32000732421875,243.99000549316406,247.1999969482422,248.61000061035156,249.8000030517578,252.47000122070312,250.22999572753906,256.7799987792969,259.7099914550781,260.0400085449219,260.69000244140625,260.94000244140625,259.82000732421875,256.3800048828125,255.77000427246094,256.1400146484375,258.2099914550781,250.47999572753906,248.8800048828125,245.58999633789062,244.41000366210938,245.9600067138672,238.47999572753906,238.13999938964844,241.72000122070312,241.94000244140625,244.3000030517578,243.9499969482422,235.05999755859375,234.47999572753906,230.7100067138672,233.63999938964844,235.72000122070312,233.5399932861328,230.4199981689453,230.47000122070312,230.27999877929688,228.63999938964844,227.6199951171875,231.9499969482422,227.75,226.19000244140625,232.25,236.6199951171875,239.0500030517578,234.88999938964844,227.1199951171875,228.69000244140625,226.27000427246094,224.11000061035156,229.89999389648438,225.91000366210938,233.0800018310547,235.02000427246094,233.24000549316406,229.47999572753906,232.74000549316406,236.91000366210938,237.75999450683594,235.13999938964844,234.97000122070312,242.63999938964844,241.6999969482422,243.63999938964844,237.44000244140625,236.10000610351562,236.86000061035156,240.41000366210938,245.0399932861328,243.44000244140625,100.822B,09:00,ADP,ADP,Information Technology
